03066612-cad2-44e1-97a9-72e8c4581bea,f9cdfe09-12c5-4053-aa81-f5a7474bb183,1,addWhere,过滤条件,过滤条件,nvarchar,500,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,11,,2012-10-02 00:11:16.6856869 +08:00,,2012-11-06 10:40:49.2151459 +08:00,0x0000000000000825
03083103-a34c-4b60-b48f-f2cfa15990a8,14b57c70-9f42-47d1-bc35-3b21e24a4911,1,sId,sId,sId,varchar,36,0,0,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,1,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-12-13 00:34:12.4405821 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-12-14 13:21:59.9052650 +08:00,0x0000000000000937
030a984b-4e70-44d2-b66b-89376e68bde7,f1446ddf-e3e3-431f-b8e4-1adf4c76968b,1,queue,显示顺序,显示顺序,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 19:56:36.0098393 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-28 15:01:32.5287521 +08:00,0x00000000001A399A
03214d4b-9fee-42d5-9ea5-841f222b95d7,4255820b-1c14-4774-ad3c-de5b5bcf7ad5,1,worker,客服账号,客服账号,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,4,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 20:42:11.0688540 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 20:42:21.7993227 +08:00,0x00000000022B7C08
03555644-4770-456c-8c29-054adaba57c0,3573d648-c7f2-4a94-b2cb-37729a2b6f51,1,payTime,支付时间,支付时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,12,NULL,1,0,130,NULL,1,1,-1,NULL,7,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,0x00000000013A3532
03700f83-7368-4af1-abd3-fd7d73bbcaa2,6218bd63-3845-434a-9a41-37b3cf0fdaf6,1,createTime,创建时间,创建时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,12,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 19:35:58.3603084 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-04 22:10:58.5643533 +08:00,0x00000000022B7BEC
037c7a8a-b707-490a-b713-278ba922f64d,ab52cd17-e597-4c87-a26c-f72ef9c6aeb9,1,keywords,关键词,关键词,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,150,NULL,1,1,-1,NULL,9,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 11:33:56.2859736 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 14:03:40.1353353 +08:00,0x00000000022FD1BB
03ab4a34-4763-4ecf-af5f-7412ba56f40c,f11e3bbb-9592-4462-918b-168bbcc56c7c,1,tbName,表名,表名,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,0,1,60,NULL,1,1,-1,NULL,1,,2012-10-12 00:18:48.6886000 +08:00,,2012-10-14 00:41:42.6775274 +08:00,0x00000000000008ED
03abac0e-d9da-43d6-a69d-d3e635a07ab7,eb4c277f-504e-467f-a032-9c4a48b30c0a,1,orderName,商品名称,商品名称,nvarchar,150,0,1,1,0,NULL,NULL,NULL,2,NULL,1,1,80,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:53:55.9828198 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-01 00:34:26.2724226 +08:00,0x00000000013A348F
0406a329-b1b9-440c-bce0-4b2e6f97ea17,f14ffc78-3302-4901-a3fc-7b0ef59329df,1,subtitle,subtitle,subtitle,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,6,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-17 10:32:08.3628657 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-19 22:54:18.0227756 +08:00,0x000000000027EAAF
044ec47e-d4d9-47d9-b23d-a5dbe7af2d0d,f275a76e-652e-4600-862c-0ae3d6c850b0,1,sTamp,sTamp,sTamp,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,80,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:05:03.3010517 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 16:59:58.6553336 +08:00,0x00000000013A34C6
0452756d-0902-4e97-bd2c-18557a016be8,37a2390e-a44d-44e5-aceb-cf96a5004aec,1,sTamp,时间戳,时间戳,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,14,,2012-10-10 13:47:41.5109795 +08:00,,2012-11-07 09:05:21.3354182 +08:00,0x0000000000000904
046693af-c056-4ef3-b42e-a52e972781e3,2f4f7c23-e491-4b4b-90d5-3c732a4929d7,1,int1,分类,int1,int,10,0,1,1,0,NULL,NULL,NULL,6,NULL,1,0,80,NULL,1,1,-1,NULL,15,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 14:33:44.8527714 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 15:54:44.6136716 +08:00,0x00000000022FCE8C
0469afeb-a27f-4d5c-af0e-461131dc17ad,f14ffc78-3302-4901-a3fc-7b0ef59329df,1,sId,sId,sId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-17 10:32:08.3628657 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-19 22:54:18.0227756 +08:00,0x000000000027EAB0
04a735fb-0653-4629-8178-95d290ab9284,88b84eb1-d97e-4e75-a5ad-8f19a4a4571c,1,tId,tId,tId,varchar,30,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,29,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 10:24:44.9093352 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-09-26 20:47:17.3336497 +08:00,0x000000000026B4D5
04b4e381-026b-4550-92f4-88734d64bc8f,f1ff2417-8050-4422-bf72-d3e197f35f49,1,name2,名称2,name2,nvarchar,128,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-09-15 21:02:18.5957312 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-04-03 16:48:57.0304736 +08:00,0x00000000013A4150
04c7d083-8ae3-4edc-a0be-5e2e30d9db3b,3573d648-c7f2-4a94-b2cb-37729a2b6f51,1,sTamp,sTamp,sTamp,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,80,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,0x00000000013A3533
058f9550-88ec-47e7-99e8-acfb9180e948,d71f81cf-eee2-4cbd-a19c-4bd022f1b9af,1,siteId,站点,站点,varchar,36,0,1,1,1,d0fbcd82-ad18-4fc3-a505-8e7d66e82843,1e677607-c63c-46b6-bc30-f60586b0b87b,NULL,2,NULL,1,0,60,NULL,1,0,-1,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-02-28 09:46:14.4002672 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-03-01 18:11:27.8534074 +08:00,0x00000000022B7B23
05a5ca31-25a0-4b72-b0c3-2d4efe0cda49,16ef750c-dcb0-4363-9596-6b0b26d3f2e2,1,displayFdId,界面显示字段ID,界面显示字段ID,varchar,36,0,1,1,0,NULL,NULL,NULL,7,NULL,1,0,60,NULL,1,1,-1,NULL,7,,2012-09-27 17:00:29.3819806 +08:00,,2012-11-07 09:00:27.5614732 +08:00,0x0000000000000857
05d3b163-a65c-4476-ab94-09a7d0d0e309,6665da7d-b585-4d7a-866e-69c262c57f82,1,char3,char3,char3,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,4,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:56:15.9148913 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:56:19.5579413 +08:00,0x00000000001AF54E
05e51dca-f5ef-4770-b9cc-4769394c9bfd,6cd3429d-b3ff-4b7f-bb96-64b5e56612f7,1,int1,性别,int1,int,10,0,1,1,0,NULL,NULL,NULL,6,NULL,1,0,80,NULL,1,1,-1,NULL,12,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-09 17:30:56.3430202 +08:00,1e670c58-9bc3-4f49-9cc0-c9cc064d782a,2019-08-14 16:40:58.4432801 +08:00,0x00000000022D8703
05f160aa-d84c-4397-aa40-7d379d02f9f5,81c4c728-b155-4e24-93e9-97918ba4cab5,0,createUser,创建人,创建人,nvarchar,50,0,1,1,0,NULL,NULL,dbo.springHrUser_GetName(createUser),2,NULL,1,1,80,NULL,1,1,-1,NULL,6,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-08 09:25:19.4621739 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-08 10:59:55.6731062 +08:00,0x00000000022D1969
